Время доставки,Дата доставки,Магазин,Id заявки,Id клиента,Сумма скидки,Тип оплаты,Сумма заказа,Итоговая сумма,Пол клиента,Дата рождения клиента,Продукт категория,Наименование продукта,проверка суммы,Координаты
16:06:20,2024-07-03 00:00:00,"Невский пр., 30",8873,9,"171,96",Онлайн,"573,2","401,24",Мужской,27-03-1970,Учебники,Физика 8 класс,TRUE,"[59.935543, 30.327349]"
06:24:44,2024-07-04 00:00:00,"Невский пр., 30",3524,214,"156,999",Карта,"523,33","366,331",Мужской,08-06-1978,Путеводители,Мексика,TRUE,"[59.935543, 30.327349]"
19:27:32,2024-07-04 00:00:00,"Ул. Рубинштейна, 24",6862,128,"136,38",Наличные,"689,78","553,4",Женский,28-11-1955,Научная литература,Философия науки,TRUE,"[59.929700, 30.344695]"
00:12:10,2024-07-04 00:00:00,"Московский пр., 90",7303,268,"132,64",Онлайн,"637,73","505,09",Мужской,24-06-1973,Учебники,Физика 8 класс,TRUE,"[59.924032, 30.317189]"
20:58:13,2024-07-04 00:00:00,"Гагаринская ул., 12",7917,18,"149,9",Наличные,"1349,07","1199,17",Женский,27-04-1959,Научная литература,Философия науки,TRUE,"[59.946153, 30.342916]"
03:44:22,2024-07-04 00:00:00,"Ул. Рубинштейна, 24",9271,186,"125,79",Карта,"788,8","663,01",Женский,07-07-1990,Путеводители,Турция,TRUE,"[59.929700, 30.344695]"
06:12:01,2024-07-04 00:00:00,"Невский пр., 30",9554,482,"33,29",Наличные,"665,8","632,51",Женский,29-08-1974,Путеводители,Турция,TRUE,"[59.935543, 30.327349]"
08:47:26,2024-07-04 00:00:00,"Московский пр., 90",850348,29,"94,02",Карта,"616,93","522,91",Женский,14-11-2004,Художественная литература,Обломов,TRUE,"[59.924032, 30.317189]"
14:05:10,2024-07-05 00:00:00,"Невский пр., 30",1035,370,"152,043",Наличные,"506,81","354,767",Мужской,30-08-1995,Научная литература,Микробиология,TRUE,"[59.935543, 30.327349]"
05:32:08,2024-07-05 00:00:00,"Ул. Рубинштейна, 24",1230,68,"203,07",Онлайн,"676,9","473,83",Женский,01-06-1979,Путеводители,Швейцария,TRUE,"[59.929700, 30.344695]"
02:08:56,2024-07-05 00:00:00,"Ул. Рубинштейна, 24",4532,197,"165,705",Онлайн,"552,35","386,645",Мужской,09-03-1957,Художественная литература,Обломов,TRUE,"[59.929700, 30.344695]"
04:54:39,2024-07-05 00:00:00,"Ул. Декабристов, 15",4753,468,"126,52",Онлайн,"540,71","414,19",Женский,24-04-1974,Научная литература,Экономика труда,TRUE,"[59.928154, 30.302429]"
08:15:37,2024-07-05 00:00:00,"Гагаринская ул., 12",5316,418,"353,358",Онлайн,"1177,86","824,502",Мужской,04-02-1965,Научная литература,Экономика труда,TRUE,"[59.946153, 30.342916]"
20:09:55,2024-07-05 00:00:00,"Ул. Рубинштейна, 24",6580,32,"213,96",Наличные,"713,2","499,24",Мужской,11-08-1975,Учебники,История России 10 класс,TRUE,"[59.929700, 30.344695]"
02:29:03,2024-07-05 00:00:00,"Невский пр., 30",7728,377,"287,16",Карта,"957,2","670,04",Мужской,28-11-1966,Комиксы,Доктор Стрэндж,TRUE,"[59.935543, 30.327349]"
01:58:51,2024-07-05 00:00:00,"Ул. Декабристов, 15",8030,167,"257,016",Онлайн,"856,72","599,704",Женский,13-02-1978,Комиксы,Супермен,TRUE,"[59.928154, 30.302429]"
05:54:49,2024-07-05 00:00:00,"Ул. Декабристов, 15",8729,156,"181,932",Карта,"606,44","424,508",Женский,25-11-2001,Путеводители,Италия,TRUE,"[59.928154, 30.302429]"
05:37:33,2024-07-05 00:00:00,"Ул. Рубинштейна, 24",9599,370,"66,84",Наличные,"1336,73","1269,89",Мужской,30-08-1995,Учебники,Химия 9 класс,TRUE,"[59.929700, 30.344695]"
19:48:37,2024-07-06 00:00:00,"Ул. Рубинштейна, 24",3983,299,"163,45",Карта,"958,04","794,59",Женский,19-02-1972,Путеводители,Индонезия,TRUE,"[59.929700, 30.344695]"
01:15:46,2024-07-06 00:00:00,"Невский пр., 30",3996,203,"240,924",Онлайн,"803,08","562,156",Мужской,23-04-1961,Путеводители,Италия,TRUE,"[59.935543, 30.327349]"
06:14:03,2024-07-06 00:00:00,"Гагаринская ул., 12",4191,225,"145,81",Онлайн,"704,28","558,47",Женский,25-01-1991,Художественная литература,Мастер и Маргарита,TRUE,"[59.946153, 30.342916]"
19:51:32,2024-07-06 00:00:00,"Московский пр., 90",4248,51,"85,86",Наличные,"768,2","682,34",Женский,03-11-1955,Художественная литература,Мастер и Маргарита,TRUE,"[59.924032, 30.317189]"
15:38:17,2024-07-06 00:00:00,"Невский пр., 30",4551,369,"126,87",Наличные,"750,64","623,77",Женский,21-03-2001,Художественная литература,Лолита,TRUE,"[59.935543, 30.327349]"
22:07:10,2024-07-06 00:00:00,"Ул. Декабристов, 15",4673,199,"200,589",Карта,"668,63","468,041",Мужской,09-06-1971,Художественная литература,Обломов,TRUE,"[59.928154, 30.302429]"
21:31:19,2024-07-06 00:00:00,"Московский пр., 90",4823,166,"183,897",Наличные,"612,99","429,093",Женский,31-10-1993,Комиксы,Доктор Стрэндж,TRUE,"[59.924032, 30.317189]"
11:04:13,2024-07-06 00:00:00,"Невский пр., 30",8105,224,"151,008",Наличные,"503,36","352,352",Женский,20-08-1979,Художественная литература,Преступление и наказание,TRUE,"[59.935543, 30.327349]"
03:50:07,2024-07-06 00:00:00,"Гагаринская ул., 12",8362,112,"183,087",Карта,"610,29","427,203",Мужской,04-06-1985,Художественная литература,Отцы и дети,TRUE,"[59.946153, 30.342916]"
02:58:51,2024-07-06 00:00:00,"Московский пр., 90",8638,410,"255,561",Онлайн,"851,87","596,309",Женский,11-11-1988,Комиксы,Флэш,TRUE,"[59.924032, 30.317189]"
00:05:07,2024-07-07 00:00:00,"Ул. Рубинштейна, 24",1428,439,"167,571",Онлайн,"558,57","390,999",Мужской,19-08-1959,Учебники,География 6 класс,TRUE,"[59.929700, 30.344695]"
16:17:25,2024-07-07 00:00:00,"Ул. Рубинштейна, 24",1719,165,"66,21",Наличные,"788,8","722,59",Женский,06-03-1971,Путеводители,Турция,TRUE,"[59.929700, 30.344695]"
12:20:13,2024-07-07 00:00:00,"Невский пр., 30",1824,270,"34,92",Онлайн,"633,54","598,62",Женский,30-05-1994,Учебники,Алгебра 7 класс,TRUE,"[59.935543, 30.327349]"
17:28:03,2024-07-07 00:00:00,"Невский пр., 30",2652,232,"175,785",Онлайн,"585,95","410,165",Мужской,16-05-1998,Научная литература,Экономика труда,TRUE,"[59.935543, 30.327349]"
02:30:49,2024-07-07 00:00:00,"Невский пр., 30",2960,390,"32,73",Карта,"654,66","621,93",Женский,18-09-1975,Научная литература,Микробиология,TRUE,"[59.935543, 30.327349]"
00:39:25,2024-07-07 00:00:00,"Гагаринская ул., 12",3302,103,"182,676",Онлайн,"608,92","426,244",Женский,09-04-1964,Учебники,География 6 класс,TRUE,"[59.946153, 30.342916]"
00:49:42,2024-07-07 00:00:00,"Ул. Рубинштейна, 24",3416,367,"285,27",Онлайн,"954,32","669,05",Мужской,15-09-1994,Путеводители,Швейцария,TRUE,"[59.929700, 30.344695]"
15:17:44,2024-07-07 00:00:00,"Невский пр., 30",4095,413,"215,16",Онлайн,"717,2","502,04",Женский,17-05-1994,Комиксы,Супермен,TRUE,"[59.935543, 30.327349]"
22:23:19,2024-07-07 00:00:00,"Гагаринская ул., 12",6040,361,"152,976",Наличные,"509,92","356,944",Мужской,15-06-1972,Художественная литература,Преступление и наказание,TRUE,"[59.946153, 30.342916]"
15:22:07,2024-07-07 00:00:00,"Ул. Рубинштейна, 24",6561,451,"40,95",Онлайн,"803,08","762,13",Женский,28-08-1960,Путеводители,Италия,TRUE,"[59.929700, 30.344695]"
07:33:49,2024-07-07 00:00:00,"Московский пр., 90",8302,244,"189,309",Онлайн,"631,03","441,721",Женский,18-05-1970,Путеводители,Турция,TRUE,"[59.924032, 30.317189]"
23:56:17,2024-07-07 00:00:00,"Ул. Рубинштейна, 24",8553,106,"236,067",Наличные,"786,89","550,823",Женский,02-08-1973,Художественная литература,Отцы и дети,TRUE,"[59.929700, 30.344695]"
00:12:30,2024-07-07 00:00:00,"Московский пр., 90",8832,46,"71,44",Наличные,"507,68","436,24",Женский,22-08-2000,Комиксы,Человек-Паук,TRUE,"[59.924032, 30.317189]"
06:21:49,2024-07-07 00:00:00,"Московский пр., 90",9369,469,"136,75",Карта,"763,41","626,66",Женский,05-03-1962,Научная литература,Квантовая физика,TRUE,"[59.924032, 30.317189]"
04:51:22,2024-07-07 00:00:00,"Московский пр., 90",9648,148,"134,26",Онлайн,"1278,7","1144,44",Мужской,29-06-1967,Художественная литература,Преступление и наказание,TRUE,"[59.924032, 30.317189]"
20:33:48,2024-07-07 00:00:00,"Московский пр., 90",9662,482,"175,002",Карта,"583,34","408,338",Женский,29-08-1974,Учебники,Химия 9 класс,TRUE,"[59.924032, 30.317189]"
02:19:40,2024-07-08 00:00:00,"Ул. Декабристов, 15",1803,9,"171,192",Наличные,"570,64","399,448",Мужской,27-03-1970,Учебники,Алгебра 7 класс,TRUE,"[59.928154, 30.302429]"
08:20:52,2024-07-08 00:00:00,"Ул. Декабристов, 15",2908,253,"173,646",Наличные,"578,82","405,174",Мужской,17-11-1957,Научная литература,Экономика труда,TRUE,"[59.928154, 30.302429]"
04:45:08,2024-07-08 00:00:00,"Ул. Рубинштейна, 24",3818,298,"46,24",Онлайн,"506,81","460,57",Женский,18-04-1969,Научная литература,Микробиология,TRUE,"[59.929700, 30.344695]"
13:14:35,2024-07-08 00:00:00,"Гагаринская ул., 12",4003,18,"257,277",Онлайн,"857,59","600,313",Женский,27-04-1959,Научная литература,Палеонтология,TRUE,"[59.946153, 30.342916]"
04:03:15,2024-07-08 00:00:00,"Ул. Декабристов, 15",5974,97,"204,714",Онлайн,"682,38","477,666",Мужской,01-09-1957,Комиксы,Человек-Паук,TRUE,"[59.928154, 30.302429]"
03:57:12,2024-07-08 00:00:00,"Московский пр., 90",6806,142,"53,56",Онлайн,"594,21","540,65",Мужской,09-11-1980,Учебники,Алгебра 7 класс,TRUE,"[59.924032, 30.317189]"
04:25:41,2024-07-08 00:00:00,"Ул. Декабристов, 15",7404,488,"70,78",Карта,"707,77","636,99",Женский,14-01-1997,Комиксы,Доктор Стрэндж,TRUE,"[59.928154, 30.302429]"
21:01:41,2024-07-08 00:00:00,"Невский пр., 30",7574,236,"169,548",Карта,"565,16","395,612",Мужской,12-09-1971,Учебники,Химия 9 класс,TRUE,"[59.935543, 30.327349]"
02:46:20,2024-07-08 00:00:00,"Ул. Рубинштейна, 24",7990,482,"167,307",Наличные,"557,69","390,383",Женский,29-08-1974,Учебники,Химия 9 класс,TRUE,"[59.929700, 30.344695]"
15:43:37,2024-07-08 00:00:00,"Ул. Рубинштейна, 24",9733,271,"169,548",Карта,"565,16","395,612",Мужской,03-10-1956,Учебники,Химия 9 класс,TRUE,"[59.929700, 30.344695]"
22:41:10,2024-07-09 00:00:00,"Невский пр., 30",1309,40,"151,008",Онлайн,"503,36","352,352",Мужской,08-07-1979,Художественная литература,Преступление и наказание,TRUE,"[59.935543, 30.327349]"
09:02:17,2024-07-09 00:00:00,"Московский пр., 90",1374,197,"105,4",Наличные,"547,85","442,45",Мужской,09-03-1957,Научная литература,Квантовая физика,TRUE,"[59.924032, 30.317189]"
20:25:01,2024-07-09 00:00:00,"Московский пр., 90",2162,349,"166,653",Онлайн,"555,51","388,857",Женский,07-05-1983,Учебники,Алгебра 7 класс,TRUE,"[59.924032, 30.317189]"
17:34:55,2024-07-09 00:00:00,"Московский пр., 90",3687,67,"109,54",Наличные,"844,3","734,76",Мужской,20-11-1959,Путеводители,Турция,TRUE,"[59.924032, 30.317189]"
14:06:10,2024-07-09 00:00:00,"Гагаринская ул., 12",3764,182,"107,96",Наличные,"538,09","430,13",Женский,21-08-1977,Научная литература,Микробиология,TRUE,"[59.946153, 30.342916]"
04:20:13,2024-07-09 00:00:00,"Московский пр., 90",3827,271,"266,27",Карта,"971,13","704,86",Мужской,03-10-1956,Путеводители,Италия,TRUE,"[59.924032, 30.317189]"
02:06:46,2024-07-09 00:00:00,"Московский пр., 90",4317,233,"149,93",Наличные,"594,21","444,28",Мужской,09-11-1992,Учебники,Алгебра 7 класс,TRUE,"[59.924032, 30.317189]"
03:42:57,2024-07-09 00:00:00,"Ул. Рубинштейна, 24",6647,5,"283,53",Наличные,"945,1","661,57",Мужской,30-03-1955,Комиксы,Человек-Паук,TRUE,"[59.929700, 30.344695]"
13:52:29,2024-07-09 00:00:00,"Московский пр., 90",7411,453,"34,34",Карта,"665,8","631,46",Женский,05-08-1986,Путеводители,Турция,TRUE,"[59.924032, 30.317189]"
23:08:46,2024-07-09 00:00:00,"Ул. Декабристов, 15",8406,485,"167,571",Карта,"558,57","390,999",Мужской,14-04-1993,Учебники,География 6 класс,TRUE,"[59.928154, 30.302429]"
